Feature
1,WBGene00003544
2,WBGene00044763
3,WBGene00008463
4,WBGene00022876
5,WBGene00015012
6,WBGene00020016
7,WBGene00015564
8,WBGene00015867
9,WBGene00017788
10,WBGene00017628
11,WBGene00005766
12,WBGene00010656
13,WBGene00019977
14,WBGene00005263
15,WBGene00021858
16,WBGene00007320
17,WBGene00022700
18,WBGene00305086
19,WBGene00021198
20,WBGene00004078
21,WBGene00001712
22,WBGene00043948
23,WBGene00194909
24,WBGene00005780
25,WBGene00045395
26,WBGene00023427
27,WBGene00005188
28,WBGene00018693
29,WBGene00008905
30,WBGene00014002
31,WBGene00018870
32,WBGene00006662
33,WBGene00005820
34,WBGene00009702
35,WBGene00008660
36,WBGene00020927
37,WBGene00005189
38,WBGene00189956
39,WBGene00007425
40,WBGene00011438
41,WBGene00009685
42,WBGene00010566
43,WBGene00008714
44,WBGene00011701
45,WBGene00010196
46,WBGene00007278
47,WBGene00005285
48,WBGene00020797
49,WBGene00009194
50,WBGene00077558
51,WBGene00005274
52,WBGene00014201
53,WBGene00021003
54,WBGene00016586
55,WBGene00019857
56,WBGene00011402
57,WBGene00009169
58,WBGene00008271
59,WBGene00010760
60,WBGene00009406
61,WBGene00006175
62,WBGene00014116
63,WBGene00001245
64,WBGene00015355
65,WBGene00014117
66,WBGene00005968
67,WBGene00020653
68,WBGene00021293
69,WBGene00019640
70,WBGene00013306
71,WBGene00020580
72,WBGene00077546
73,WBGene00015453
74,WBGene00015129
75,WBGene00005684
76,WBGene00015828
77,WBGene00018291
78,WBGene00005720
79,WBGene00022753
80,WBGene00022664
81,WBGene00019410
82,WBGene00194691
83,WBGene00000753
84,WBGene00013741
85,WBGene00018414
86,WBGene00001414
87,WBGene00017836
88,WBGene00044028
89,WBGene00235303
90,WBGene00019531
91,WBGene00219244
92,WBGene00008568
93,WBGene00195048
94,WBGene00009535
95,WBGene00045517
96,WBGene00000015
97,WBGene00010589
98,WBGene00016232
99,WBGene00194920
100,WBGene00018332
101,WBGene00007124
102,WBGene00005532
103,WBGene00021383
104,WBGene00001690
105,WBGene00021133
106,WBGene00235129
107,WBGene00044142
108,WBGene00013432
109,WBGene00007864
110,WBGene00007316
111,WBGene00005339
112,WBGene00014029
113,WBGene00007649
114,WBGene00015065
115,WBGene00007957
116,WBGene00008763
117,WBGene00015910
118,WBGene00001534
119,WBGene00007369
120,WBGene00008928
121,WBGene00009836
122,WBGene00008017
123,WBGene00018110
124,WBGene00006247
125,WBGene00020912
126,WBGene00007604
127,WBGene00303045
128,WBGene00194861
129,WBGene00014031
130,WBGene00009533
131,WBGene00008884
132,WBGene00008693
133,WBGene00019530
134,WBGene00018741
135,WBGene00015190
136,WBGene00195189
137,WBGene00005543
138,WBGene00020977
139,WBGene00008628
140,WBGene00014245
141,WBGene00007541
142,WBGene00138716
143,WBGene00015946
144,WBGene00015332
145,WBGene00005914
146,WBGene00016644
147,WBGene00003530
148,WBGene00004756
149,WBGene00002059
150,WBGene00010694
151,WBGene00017889
152,WBGene00006414
153,WBGene00016881
154,WBGene00020027
155,WBGene00015221
156,WBGene00013360
157,WBGene00016034
158,WBGene00016698
159,WBGene00000636
160,WBGene00019067
161,WBGene00002256
162,WBGene00010616
163,WBGene00010857
164,WBGene00008044
165,WBGene00018211
166,WBGene00017268
167,WBGene00018599
168,WBGene00011042
169,WBGene00012830
170,WBGene00001094
171,WBGene00011982
172,WBGene00012658
173,WBGene00011378
174,WBGene00303208
175,WBGene00007616
176,WBGene00007099
177,WBGene00002879
178,WBGene00000585
179,WBGene00011931
180,WBGene00004742
181,WBGene00008480
182,WBGene00021072
183,WBGene00008507
184,WBGene00194788
185,WBGene00012235
186,WBGene00011164
187,WBGene00010015
188,WBGene00011115
189,WBGene00009013
190,WBGene00021401
191,WBGene00004317
192,WBGene00008513
193,WBGene00014914
194,WBGene00009491
195,WBGene00021930
196,WBGene00013710
197,WBGene00044530
198,WBGene00020917
199,WBGene00010984
200,WBGene00019007
201,WBGene00005258
202,WBGene00044789
203,WBGene00011743
204,WBGene00011053
205,WBGene00044241
206,WBGene00015405
207,WBGene00009122
208,WBGene00010892
209,WBGene00013269
210,WBGene00015133
211,WBGene00017061
212,WBGene00006574
213,WBGene00001661
214,WBGene00013920
215,WBGene00268215
216,WBGene00003624
217,WBGene00009007
218,WBGene00249815
219,WBGene00007927
220,WBGene00008528
221,WBGene00014054
222,WBGene00016608
223,WBGene00016754
224,WBGene00018784
225,WBGene00019401
226,WBGene00013017
227,WBGene00012946
228,WBGene00020719
229,WBGene00000044
230,WBGene00009711
231,WBGene00010563
232,WBGene00002238
233,WBGene00013210
234,WBGene00018288
235,WBGene00015162
236,WBGene00018046
237,WBGene00303015
238,WBGene00044208
239,WBGene00012434
240,WBGene00007739
241,WBGene00009626
242,WBGene00021849
243,WBGene00009478
244,WBGene00004506
245,WBGene00021088
246,WBGene00189958
247,WBGene00007711
248,WBGene00015092
249,WBGene00011077
250,WBGene00001509
251,WBGene00003231
252,WBGene00015297
253,WBGene00003645
254,WBGene00010783
255,WBGene00011791
256,WBGene00002060
257,WBGene00019070
258,WBGene00019525
259,WBGene00012000
260,WBGene00044094
261,WBGene00016412
262,WBGene00044666
263,WBGene00000941
264,WBGene00017283
265,WBGene00013446
266,WBGene00002183
267,WBGene00013605
268,WBGene00004381
269,WBGene00010094
270,WBGene00017340
271,WBGene00019189
272,WBGene00010005
273,WBGene00008857
274,WBGene00009636
275,WBGene00008806
276,WBGene00013532
277,WBGene00016607
278,WBGene00000774
279,WBGene00018661
280,WBGene00010352
281,WBGene00021021
282,WBGene00001399
283,WBGene00003059
284,WBGene00018447
285,WBGene00006713
286,WBGene00020268
287,WBGene00001596
288,WBGene00020967
289,WBGene00017062
290,WBGene00015969
291,WBGene00043983
292,WBGene00020109
293,WBGene00006731
294,WBGene00006677
295,WBGene00013361
296,WBGene00012162
297,WBGene00017282
298,WBGene00008211
299,WBGene00016119
300,WBGene00045060
301,WBGene00022712
302,WBGene00235263
303,WBGene00008352
304,WBGene00013203
305,WBGene00012550
306,WBGene00011740
307,WBGene00018539
308,WBGene00019674
309,WBGene00010197
310,WBGene00019680
311,WBGene00022703
312,WBGene00019811
313,WBGene00000814
314,WBGene00003583
315,WBGene00017733
316,WBGene00303007
317,WBGene00011213
318,WBGene00011972
319,WBGene00020417
320,WBGene00018269
321,WBGene00012911
322,WBGene00195185
323,WBGene00009980
324,WBGene00018932
325,WBGene00012483
326,WBGene00021721
327,WBGene00007236
328,WBGene00045515
329,WBGene00009413
330,WBGene00017720
331,WBGene00077539
332,WBGene00045053
333,WBGene00077690
334,WBGene00021964
335,WBGene00012854
336,WBGene00004882
337,WBGene00004248
338,WBGene00015380
339,WBGene00018341
340,WBGene00021312
341,WBGene00014225
342,WBGene00195154
343,WBGene00010725
344,WBGene00255605
345,WBGene00023284
346,WBGene00000433
347,WBGene00019491
348,WBGene00010508
349,WBGene00003694
350,WBGene00019658
351,WBGene00018240
352,WBGene00008317
353,WBGene00012766
354,WBGene00020298
355,WBGene00044784
356,WBGene00020852
357,WBGene00016874
358,WBGene00022453
359,WBGene00044026
360,WBGene00045052
361,WBGene00021800
362,WBGene00004306
363,WBGene00007888
364,WBGene00018394
365,WBGene00011246
366,WBGene00017719
367,WBGene00303019
368,WBGene00016374
369,WBGene00004197
370,WBGene00001025
371,WBGene00001320
372,WBGene00013925
373,WBGene00008856
374,WBGene00011217
375,WBGene00013140
376,WBGene00006573
377,WBGene00011382
378,WBGene00006565
379,WBGene00016129
380,WBGene00015648
381,WBGene00013236
382,WBGene00007122
383,WBGene00017261
384,WBGene00010986
385,WBGene00012505
386,WBGene00009209
387,WBGene00020037
388,WBGene00013216
389,WBGene00019800
390,WBGene00010465
391,WBGene00013702
392,WBGene00013143
393,WBGene00021771
394,WBGene00304895
395,WBGene00003803
396,WBGene00007000
397,WBGene00044120
398,WBGene00016191
399,WBGene00018412
400,WBGene00013358
401,WBGene00003695
402,WBGene00008389
403,WBGene00018793
404,WBGene00009264
405,WBGene00016220
406,WBGene00195178
407,WBGene00043064
408,WBGene00023432
409,WBGene00017746
410,WBGene00019276
411,WBGene00017829
412,WBGene00015192
413,WBGene00015113
414,WBGene00012194
415,WBGene00020636
416,WBGene00006461
417,WBGene00017526
418,WBGene00044414
419,WBGene00044413
420,WBGene00013267
421,WBGene00016037
422,WBGene00018934
423,WBGene00011858
424,WBGene00015839
425,WBGene00008151
426,WBGene00000550
427,WBGene00022813
428,WBGene00021920
429,WBGene00021237
430,WBGene00011526
431,WBGene00004505
432,WBGene00008414
433,WBGene00021864
434,WBGene00008764
435,WBGene00045078
436,WBGene00009563
437,WBGene00008448
438,WBGene00019693
439,WBGene00015410
440,WBGene00001433
441,WBGene00022798
442,WBGene00021442
