"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"nhl-1",2.16404480114758e-74,1.39928572071898,0.455,0.003,2.9019840783389e-70,"12","nhl-1"
"F13H10.5",9.99646235719599e-74,2.88158189298581,0.5,0.005,1.34052560209998e-69,"12","F13H10.5"
"D2063.1",1.55648327048364e-73,2.38798664524662,0.5,0.005,2.08724406571856e-69,"12","D2063.1"
"spp-15",1.97837961222073e-73,4.42849709158926,0.636,0.013,2.65300705998799e-69,"12","spp-15"
"ZC374.2",2.42206878226481e-73,3.22155843768925,0.5,0.005,3.24799423701711e-69,"12","ZC374.2"
"kvs-5",8.97863130956859e-72,1.16952641481058,0.409,0.002,1.20403445861315e-67,"12","kvs-5"
"W06A7.2",1.73705929242672e-71,2.16289204738777,0.591,0.01,2.32939651114422e-67,"12","W06A7.2"
"Y37D8A.2",2.2361635150922e-70,1.80486270074993,0.545,0.008,2.99869527373864e-66,"12","Y37D8A.2"
"tag-241",2.2593761793402e-70,2.70423619873644,0.682,0.017,3.02982345649521e-66,"12","tag-241"
"ketn-1",3.17115937008182e-67,2.36563851173571,0.864,0.036,4.25252471527972e-63,"12","ketn-1"
"unc-120",1.70504489553866e-66,1.74037416759782,0.545,0.009,2.28646520491735e-62,"12","unc-120"
"let-756",7.56062608903767e-66,1.16297466000991,0.409,0.003,1.01387995853995e-61,"12","let-756"
"F09B9.4",4.91120713433668e-65,2.08405746178341,0.455,0.005,6.58592876714549e-61,"12","F09B9.4"
"Y9C2UA.1",7.53990509963814e-65,1.25689895456502,0.455,0.005,1.01110127386147e-60,"12","Y9C2UA.1"
"unc-98",1.75584508069028e-63,2.23963855078324,0.864,0.04,2.35458825320566e-59,"12","unc-98"
"cest-16",1.54633541596789e-62,1.32944822255669,0.364,0.002,2.07363579281294e-58,"12","cest-16"
"pat-10",1.06713898365358e-61,7.11624118454258,1,0.064,1.43103337707945e-57,"12","pat-10"
"T13C2.3",4.90487523614208e-61,1.65419993723376,0.545,0.012,6.57743769166653e-57,"12","T13C2.3"
"pcyt-2.2",1.2213205833527e-60,1.26042893202217,0.409,0.004,1.63779090227597e-56,"12","pcyt-2.2"
"unc-96",2.25996196970892e-60,1.56418429215142,0.591,0.015,3.03060900137966e-56,"12","unc-96"
"unc-68",1.35094529471153e-59,3.12030106875475,0.909,0.05,1.81161764020816e-55,"12","unc-68"
"W05F2.4",3.03546752846079e-59,2.89485208886486,0.773,0.032,4.07056195566592e-55,"12","W05F2.4"
"C46G7.2",5.15480944366294e-59,2.2157278962929,0.5,0.009,6.912599463952e-55,"12","C46G7.2"
"W04H10.5",2.58048604709718e-58,1.98078710261265,0.727,0.027,3.46043178915731e-54,"12","W04H10.5"
"slo-1",3.74268772634528e-57,1.15459698017269,0.545,0.013,5.01894424102903e-53,"12","slo-1"
"ttn-1",3.88063836793392e-57,3.33192309093567,0.818,0.04,5.20393605139938e-53,"12","ttn-1"
"C07E3.9",7.16206072626189e-57,1.69308388070536,0.364,0.003,9.60432343391719e-53,"12","C07E3.9"
"txt-13",9.66649888239137e-57,1.45350546409359,0.364,0.003,1.29627750012868e-52,"12","txt-13"
"twk-31",8.18921238455468e-56,1.47903171804834,0.5,0.01,1.09817338076878e-51,"12","twk-31"
"fkb-5",1.41830962185999e-54,2.35093576696161,0.682,0.025,1.90195320291425e-50,"12","fkb-5"
"F46C5.6",4.8481546877052e-54,1.33967263153554,0.455,0.008,6.50137543621268e-50,"12","F46C5.6"
"clhm-1",7.66634173579538e-54,1.61226888838324,0.455,0.008,1.02805642677016e-49,"12","clhm-1"
"zig-1",8.21591504018219e-54,2.0232229098611,0.727,0.031,1.10175420688843e-49,"12","zig-1"
"T23E7.2",1.56103713900305e-53,1.64069375017777,0.455,0.008,2.09335080340309e-49,"12","T23E7.2"
"Y71H2AM.15",6.07299921680176e-53,1.89669584264647,0.591,0.019,8.14389194973117e-49,"12","Y71H2AM.15"
"ttr-6",8.28077253190257e-53,3.23878798238009,0.773,0.039,1.11045159652813e-48,"12","ttr-6"
"unc-82",9.78928064466482e-53,2.2924331135481,0.727,0.033,1.31274253444955e-48,"12","unc-82"
"gei-15",1.05807047078426e-52,1.74444876718487,0.682,0.028,1.41887250132169e-48,"12","gei-15"
"T03G6.3",5.13753519569687e-52,2.57075757857101,0.364,0.004,6.88943469742951e-48,"12","T03G6.3"
"nlg-1",1.44626338404145e-51,1.34969889534968,0.364,0.004,1.93943919799958e-47,"12","nlg-1"
"F20D6.10",7.70920905067689e-51,1.64571613415975,0.455,0.009,1.03380493369577e-46,"12","F20D6.10"
"Y53H1B.2",1.53860159725979e-50,1.72369202979984,0.273,0.001,2.06326474192538e-46,"12","Y53H1B.2"
"mlp-1",9.23024748165822e-50,3.95528050084961,0.955,0.074,1.23777618729037e-45,"12","mlp-1"
"unc-87",3.6935165533924e-49,3.28017732037737,0.636,0.026,4.95300569809921e-45,"12","unc-87"
"set-30",1.56753147560076e-48,1.87426499837693,0.682,0.031,2.10205970878062e-44,"12","set-30"
"lev-8",3.76786888262639e-48,1.53424708275792,0.364,0.005,5.052712171602e-44,"12","lev-8"
"pqn-48",4.99374372090459e-48,1.1060182518467,0.364,0.005,6.69661032973306e-44,"12","pqn-48"
"F29B9.8",8.05206323248029e-48,1.16492886747128,0.318,0.003,1.07978167947561e-43,"12","F29B9.8"
"T05A7.13",9.26808153515733e-48,1.2677829006764,0.364,0.005,1.2428497338646e-43,"12","T05A7.13"
"K08E7.8",3.71768256948698e-47,1.67631638633718,0.545,0.019,4.98541232568204e-43,"12","K08E7.8"
"C48B6.9",2.1780890741882e-46,1.02350679664162,0.409,0.008,2.92081744848638e-42,"12","C48B6.9"
"R05D7.1",4.70477845444923e-45,2.13168614324418,0.682,0.036,6.30910790741642e-41,"12","R05D7.1"
"aat-5",1.1208597101928e-44,1.24479837441937,0.364,0.006,1.50307287136854e-40,"12","aat-5"
"jph-1",1.66148594613125e-44,1.51584681905919,0.636,0.029,2.22805265376201e-40,"12","jph-1"
"oig-2",2.57494703818844e-44,1.93543954310807,0.455,0.013,3.4530039782107e-40,"12","oig-2"
"unc-36",4.1277819917676e-44,1.43440960670519,0.5,0.016,5.53535565096035e-40,"12","unc-36"
"rrc-1",6.66419728694156e-44,1.12911025282718,0.409,0.009,8.93668856178863e-40,"12","rrc-1"
"pck-1",7.99207051763573e-44,3.40540923992905,0.727,0.044,1.07173665641495e-39,"12","pck-1"
"mxt-1",1.57854574896947e-42,2.68963366259147,0.727,0.046,2.11682984936805e-38,"12","mxt-1"
"pqn-42",6.50978793294402e-42,1.61922755115138,0.591,0.027,8.72962561807793e-38,"12","pqn-42"
"gsnl-1",1.20797433013853e-41,1.53903285589871,0.364,0.007,1.61989357671577e-37,"12","gsnl-1"
"asd-2",1.8419954444735e-41,2.13675803017111,0.773,0.051,2.47011589103896e-37,"12","asd-2"
"syg-1",3.38330889518974e-41,1.15633301920385,0.5,0.018,4.53701722844944e-37,"12","syg-1"
"ttr-16",5.28796975756365e-41,5.33811050680736,0.545,0.023,7.09116744489286e-37,"12","ttr-16"
"ttbk-7",5.86959905703744e-41,1.75016069257259,0.727,0.044,7.8711323354872e-37,"12","ttbk-7"
"far-1",1.04649516415777e-40,5.69015334037029,0.636,0.035,1.40335001513557e-36,"12","far-1"
"F44A2.5.1",2.2832476234056e-40,1.5334001754279,0.636,0.033,3.06183506298691e-36,"12","F44A2.5"
"nrf-5",2.9773264849932e-39,1.5548914601967,0.591,0.03,3.99259481637588e-35,"12","nrf-5"
"hsp-12.2",9.23746234571397e-39,3.5170146094087,0.682,0.044,1.23874370056024e-34,"12","hsp-12.2"
"R04B5.6",1.0824061051339e-37,1.03687479647056,0.409,0.013,1.45150658698455e-33,"12","R04B5.6"
"C08F1.11",1.16849377043083e-37,2.28785342379714,0.545,0.026,1.56695014614774e-33,"12","C08F1.11"
"ZC123.4",2.19063963593016e-37,1.06241418268907,0.409,0.013,2.93764775178235e-33,"12","ZC123.4"
"tnt-3",2.78889100989298e-37,4.85479385734197,0.818,0.076,3.73990284426648e-33,"12","tnt-3"
"test-1",4.33210971210197e-37,4.1687111304929,0.955,0.118,5.80935912392874e-33,"12","test-1"
"C27B7.7",6.36790521092199e-37,1.26915601280807,0.318,0.006,8.53936088784639e-33,"12","C27B7.7"
"dyc-1",9.43118842029073e-37,1.00083227730316,0.318,0.006,1.26472236716099e-32,"12","dyc-1"
"let-268",9.46884581704662e-37,2.8175934928478,0.636,0.04,1.26977222406595e-32,"12","let-268"
"C46C11.3",1.20142497073642e-36,1.41496032226746,0.455,0.017,1.61111088575754e-32,"12","C46C11.3"
"lbp-2",1.25228219653024e-36,1.10397543434061,0.364,0.009,1.67931042554706e-32,"12","lbp-2"
"lron-12",1.42418145577863e-36,2.00385054626274,0.364,0.009,1.90982733219914e-32,"12","lron-12"
"stn-1",1.69962968516223e-36,1.55372860166377,0.682,0.047,2.27920340780255e-32,"12","stn-1"
"R11G1.6",4.02961955029286e-36,1.60690421630829,0.455,0.018,5.40371981694272e-32,"12","R11G1.6"
"aqp-2.1",6.15967988027696e-36,4.08348991170139,1,0.126,8.26013071945141e-32,"12","aqp-2"
"unc-62",1.16509169029655e-35,1.52048762240184,0.5,0.022,1.56238795668768e-31,"12","unc-62"
"lev-11.2",1.36053646034084e-35,5.48558710986052,1,0.14,1.82447939331707e-31,"12","lev-11"
"M03D4.4",2.10504486824166e-35,1.5383340838003,0.409,0.014,2.82286516831206e-31,"12","M03D4.4"
"F40A3.6",2.44504420967501e-35,1.74113587225974,0.273,0.004,3.27880428517419e-31,"12","F40A3.6"
"zyx-1",1.88103937334081e-34,1.59319750136402,0.5,0.024,2.52247379965002e-30,"12","zyx-1"
"dim-1.1",2.22497039420524e-34,4.23841473421618,0.818,0.085,2.98368529862922e-30,"12","dim-1"
"egl-19",2.86194254938824e-33,1.19251887483313,0.591,0.037,3.83786495872962e-29,"12","egl-19"
"upb-1",3.24647083768046e-33,2.74936524495637,0.636,0.047,4.35351739332949e-29,"12","upb-1"
"C32E12.4",7.24451459492591e-33,1.49251702233343,0.364,0.012,9.71489407179564e-29,"12","C32E12.4"
"lec-2",8.65707311027446e-33,3.08513001458692,0.636,0.047,1.1609135040878e-28,"12","lec-2"
"tnt-2",4.07015912812192e-32,1.61216142893855,0.273,0.005,5.45808339081149e-28,"12","tnt-2"
"igcm-2",4.49493626842646e-32,1.01970352646356,0.273,0.005,6.02770953595989e-28,"12","igcm-2"
"T12D8.9",5.89536287650099e-32,1.56629768810751,0.318,0.008,7.90568161738782e-28,"12","T12D8.9"
"hpo-28.1",2.79154636709691e-31,2.04817651499103,0.591,0.041,3.74346367827696e-27,"12","hpo-28"
"pxn-2",3.59880717811467e-30,1.67554121045127,0.455,0.023,4.82600042585177e-26,"12","pxn-2"
"K09F5.6",1.20814903598191e-29,2.3576055228363,0.591,0.044,1.62012785725174e-25,"12","K09F5.6"
"dys-1",3.50751077137687e-29,2.64445045681524,0.773,0.087,4.70357194441639e-25,"12","dys-1"
"K09A9.6",5.67598835132648e-29,1.46471830018983,0.727,0.074,7.61150037912881e-25,"12","K09A9.6"
"mig-18",1.1541247145007e-27,3.11214788552725,0.727,0.084,1.54768124214544e-23,"12","mig-18"
"C03A3.1",1.18773853623693e-27,1.22997207565632,0.545,0.038,1.59275737709372e-23,"12","C03A3.1"
"zoo-1",2.5158183820643e-27,2.23187153410315,0.773,0.096,3.37371245034823e-23,"12","zoo-1"
"M03F4.6.2",3.26827565508863e-27,2.53659140613856,0.864,0.12,4.38275765347385e-23,"12","M03F4.6"
"snf-11",3.8713539482566e-27,1.17532594313062,0.273,0.007,5.1914856446121e-23,"12","snf-11"
"spon-1",5.37271950046457e-27,1.46332563172846,0.364,0.016,7.20481685012299e-23,"12","spon-1"
"unc-1",6.44456108504197e-27,1.28243899668204,0.409,0.02,8.64215641504128e-23,"12","unc-1"
"fbxc-24",2.65424205154643e-26,1.18868667154027,0.318,0.012,3.55933859112376e-22,"12","fbxc-24"
"pat-6",1.98484005771962e-25,2.07699068816687,0.864,0.139,2.66167051740201e-21,"12","pat-6"
"ptp-1",2.95378735018619e-25,1.10555291723632,0.545,0.044,3.96102883659967e-21,"12","ptp-1"
"unc-24",4.91975562413542e-25,1.34459383598378,0.409,0.023,6.5973922919656e-21,"12","unc-24"
"T22C1.6.1",4.96464994467812e-25,2.60616824704016,0.955,0.178,6.65759557581335e-21,"12","T22C1.6"
"spp-10",8.44997783476212e-25,3.09052541152963,0.727,0.095,1.1331420276416e-20,"12","spp-10"
"Y39A1C.1",1.33514863085275e-24,1.3965815253019,0.455,0.03,1.79043431397354e-20,"12","Y39A1C.1"
"deb-1",1.63779518976083e-24,2.4467749449435,0.909,0.172,2.19628334946927e-20,"12","deb-1"
"cpna-2",2.99267614620961e-24,2.98759720296937,0.727,0.095,4.01317871206708e-20,"12","cpna-2"
"acs-17",3.76302760984786e-24,2.33785822881905,0.818,0.133,5.04622002480599e-20,"12","acs-17"
"dyb-1",6.46506874960905e-24,1.08475871731177,0.545,0.047,8.66965719322574e-20,"12","dyb-1"
"unc-97",2.07566762326114e-23,2.84256420774735,0.909,0.187,2.78347028279319e-19,"12","unc-97"
"cpna-1",3.22764203292274e-23,1.66278373969836,0.636,0.074,4.32826796614939e-19,"12","cpna-1"
"pcca-1",5.39320296563345e-23,2.50522542742895,0.955,0.22,7.23228517691446e-19,"12","pcca-1"
"Y60A3A.21",6.84372929178342e-22,1.18955243552368,0.409,0.028,9.17744098028157e-18,"12","Y60A3A.21"
"tag-273.1",7.07828788374913e-22,2.48562340983906,0.864,0.158,9.49198405210758e-18,"12","tag-273"
"rsu-1",7.63330426560422e-22,2.43562570675844,0.864,0.178,1.02362610201753e-17,"12","rsu-1"
"cpna-5",1.20271126795115e-21,1.20166357330945,0.455,0.036,1.6128358103225e-17,"12","cpna-5"
"somi-1",2.91738091909532e-21,1.5752221836215,0.636,0.077,3.91220781250683e-17,"12","somi-1"
"lron-10",7.14864452849562e-21,1.60814603296421,0.727,0.111,9.58633231271263e-17,"12","lron-10"
"aldo-1",8.61737145838783e-21,2.21530358476839,0.727,0.117,1.15558951256981e-16,"12","aldo-1"
"ZC247.1",2.53216856095814e-20,1.35366343622051,0.591,0.069,3.39563804024486e-16,"12","ZC247.1"
"mnp-1",3.2629531249478e-20,2.56384227124898,0.545,0.059,4.375620140555e-16,"12","mnp-1"
"spv-1",3.85150604140156e-20,1.28888884432178,0.455,0.039,5.16486960151949e-16,"12","spv-1"
"F15B10.3",1.11667004680131e-19,1.38728349046282,0.409,0.032,1.49745453276056e-15,"12","F15B10.3"
"ldh-1",1.20502678349223e-19,2.31824876310051,0.909,0.224,1.61594091666308e-15,"12","ldh-1"
"Y7A9D.1.1",2.18788978206378e-19,2.12225583513326,0.682,0.097,2.93396019774753e-15,"12","Y7A9D.1"
"C24A3.2",2.25414566191857e-19,2.53825754910343,0.818,0.171,3.0228093326328e-15,"12","C24A3.2"
"Y116F11A.6",3.15613523742835e-19,1.11533637319286,0.273,0.013,4.23237735339141e-15,"12","Y116F11A.6"
"tag-196.1",5.34071201721281e-19,3.46891861923645,0.682,0.107,7.16189481508238e-15,"12","tag-196"
"pccb-1.2",7.75944472930829e-19,2.54085875894283,0.955,0.298,1.04054153820024e-14,"12","pccb-1"
"act-3.5",1.91043030821695e-18,2.74985503826909,0.955,0.271,2.56188704331893e-14,"12","act-3"
"unc-45",2.8798914891368e-18,1.56857472495939,0.727,0.135,3.86193448693245e-14,"12","unc-45"
"pat-4",3.00308674724474e-18,2.18553578062166,0.864,0.214,4.0271393280552e-14,"12","pat-4"
"unc-22",3.54253429875726e-18,1.94328449473555,0.318,0.02,4.75053849463348e-14,"12","unc-22"
"act-4.6",1.78902390457776e-17,3.43765540836935,1,0.391,2.39908105603878e-13,"12","act-4"
"ceh-34",1.79563393933322e-17,1.17530020691573,0.318,0.02,2.40794511264585e-13,"12","ceh-34"
"T15B12.1",3.343607244014e-17,1.13164128373681,0.409,0.038,4.48377731422277e-13,"12","T15B12.1"
"ccb-1",6.26435580292761e-17,1.27260002530285,0.5,0.061,8.40050113172593e-13,"12","ccb-1"
"dpy-18",8.23095255643452e-17,1.16063413302682,0.545,0.071,1.10377073781787e-12,"12","dpy-18"
"ric-3.1",1.01040655240188e-16,1.37587014297185,0.591,0.082,1.35495518677093e-12,"12","ric-3"
"T04B2.3",3.98308132575518e-16,1.23001192813248,0.364,0.031,5.3413120578377e-12,"12","T04B2.3"
"pat-3.1",4.83347773018352e-16,2.20847397254991,0.955,0.351,6.4816936361761e-12,"12","pat-3"
"hil-7.7",6.51195691317829e-16,1.88753291600244,1,0.323,8.73253422057208e-12,"12","hil-7"
"exc-9.1",6.88144405601321e-16,2.42112429876618,0.591,0.095,9.22801647911371e-12,"12","exc-9"
"sgca-1",1.01054498843733e-15,1.88656842818001,0.636,0.118,1.35514082949446e-11,"12","sgca-1"
"mce-1",1.32566849394764e-15,2.11374830622145,0.909,0.314,1.77772145038379e-11,"12","mce-1"
"Y73F8A.26",1.75025482792967e-15,2.01565694091449,0.591,0.097,2.34709172425369e-11,"12","Y73F8A.26"
"flap-1",4.40745728601425e-15,1.29459529517443,0.545,0.082,5.91040022054511e-11,"12","flap-1"
"ZC443.3.2",1.48073717396089e-14,1.4677071298719,0.909,0.283,1.98566855028155e-10,"12","ZC443.3"
"unc-112.1",3.21672249288582e-14,2.221480433659,0.909,0.343,4.31362486295988e-10,"12","unc-112"
"gpd-3.1",3.91665897632497e-14,2.43305534369983,0.955,0.493,5.25223968725179e-10,"12","gpd-3"
"ttr-36",7.3731226672176e-14,2.72120359596486,0.727,0.19,9.8873574967388e-10,"12","ttr-36"
"mpz-1",1.11683513421764e-13,1.09113482964804,0.273,0.02,1.49767591498586e-09,"12","mpz-1"
"M60.4",3.16863494890925e-13,1.98261225702645,0.591,0.116,4.2491394664873e-09,"12","M60.4"
"dlc-1",3.86682224905502e-13,2.83749944971276,0.955,0.551,5.18540863598278e-09,"12","dlc-1"
"calu-1.8",4.49311124343594e-13,3.15946346891122,0.909,0.405,6.02526217744759e-09,"12","calu-1"
"T13H5.1",5.35153556032893e-13,1.6567284816237,0.591,0.121,7.1764091864011e-09,"12","T13H5.1"
"W04A8.4.8",6.78977483346896e-13,2.73438062615681,0.864,0.335,9.10508805168188e-09,"12","W04A8.4"
"lect-2.6",8.95537028461859e-13,1.61597143290507,0.909,0.291,1.20091515516735e-08,"12","lect-2"
"Y44E3A.1.1",1.01284486723637e-12,1.43685751563261,0.727,0.188,1.35822496696397e-08,"12","Y44E3A.1"
"tmc-2",1.55524576587101e-12,1.2079527856316,0.409,0.054,2.08558457203302e-08,"12","tmc-2"
"cey-1.6",1.68278327234204e-12,2.76212441628062,0.955,0.619,2.25661236821067e-08,"12","cey-1"
"endu-1",2.3007829327678e-12,1.12426990821813,0.5,0.086,3.08534991284162e-08,"12","endu-1"
"unc-60.2",2.3530479527443e-12,2.36603278097601,0.955,0.646,3.1554373046301e-08,"12","unc-60"
"unc-54.1",2.90648798592355e-12,2.68734454996371,0.955,0.526,3.89760038912348e-08,"12","unc-54"
"unc-44.2",3.1165224796188e-12,2.18157031161193,0.955,0.479,4.17925664516881e-08,"12","unc-44"
"mig-6.9",4.23642734415627e-12,2.15556978456231,0.864,0.288,5.68104906851356e-08,"12","mig-6"
"mps-2.5",6.24594006181489e-12,2.23584942668024,0.955,0.579,8.37580562289377e-08,"12","mps-2"
"unc-53",7.78524095726273e-12,1.02555405163038,0.318,0.033,1.04400081236893e-07,"12","unc-53"
"set-27",9.444715351707e-12,1.38919691217991,0.455,0.076,1.26653632866391e-07,"12","set-27"
"K02B7.3",1.63743399270642e-11,2.26852742656599,0.818,0.32,2.19579898421931e-07,"12","K02B7.3"
"aat-3.1",1.73284492388711e-11,1.3524344591937,0.455,0.071,2.32374504293261e-07,"12","aat-3"
"act-1.1",2.30472618842246e-11,2.56299524365272,0.727,0.21,3.09063781867451e-07,"12","act-1"
"hsp-25",2.77194906019914e-11,1.82027403969436,0.955,0.493,3.71718368972704e-07,"12","hsp-25"
"tln-1.3",3.12519396412952e-11,1.64949085656518,0.864,0.363,4.19088510589768e-07,"12","tln-1"
"tric-1B.1",5.77812203448908e-11,1.60871314586521,0.5,0.103,7.74846164824985e-07,"12","tric-1B.1"
"T14B1.1",9.93843235627068e-11,2.09844273867496,0.409,0.066,1.3327437789759e-06,"12","T14B1.1"
"cri-2",1.12511858200529e-10,1.04670619135535,0.318,0.039,1.50878401846909e-06,"12","cri-2"
"tol-1",2.1803325563104e-10,1.30547220366317,0.545,0.121,2.92382595801225e-06,"12","tol-1"
